period,token_standard,token_id,total_sell,total_buy,total_volume,total_supply,turnover_rate,turnover_rate_percent,adjusted_turnover_rate,adjusted_turnover_rate_percent
2025-08-27,erc1155,18,3193,5492,8685,706912,0.01228583,1.2286,-0.98771417,-98.7714
2025-08-27,erc1155,19,807,807,1614,445200,0.00362534,0.3625,-0.99637466,-99.6375
2025-08-27,erc1155,20,2763,2763,5526,619080,0.00892615,0.8926,-0.99107385,-99.1074
2025-08-27,erc1155,22,2112,2112,4224,641539,0.00658417,0.6584,-0.99341583,-99.3416
2025-08-27,erc1155,23,1333,1331,2664,741286,0.00359375,0.3594,-0.99640625,-99.6406
2025-08-27,erc1155,24,207,207,414,32550,0.01271889,1.2719,-0.98728111,-98.7281
2025-08-27,erc1155,25,4805,6811,11616,1213275,0.00957409,0.9574,-0.99042591,-99.0426
2025-08-27,erc1155,27,9333,9333,18666,1435061,0.01300711,1.3007,-0.98699289,-98.6993
2025-08-27,erc1155,28,36,36,72,29400,0.00244898,0.2449,-0.99755102,-99.7551
2025-08-27,erc1155,29,1154,1154,2308,1432200,0.00161151,0.1612,-0.99838849,-99.8388
2025-08-27,erc1155,3,536,615,1151,165356,0.00696074,0.6961,-0.99303926,-99.3039
2025-08-27,erc1155,4,887,887,1774,238409,0.00744099,0.7441,-0.99255901,-99.2559
2025-08-27,erc1155,5,88,88,176,38010,0.00463036,0.4630,-0.99536964,-99.5370
2025-08-27,erc1155,6,1581,1581,3162,445200,0.00710243,0.7102,-0.99289757,-99.2898
2025-08-27,erc1155,7,50,50,100,33663,0.00297062,0.2971,-0.99702938,-99.7029
2025-08-27,erc1155,8,14,14,28,26775,0.00104575,0.1046,-0.99895425,-99.8954
2025-08-27,erc1155,9,897,639,1536,308553,0.00497808,0.4978,-0.99502192,-99.5022
2025-08-28,erc1155,10,16,16,32,33075,0.00096750,0.0967,-0.99903250,-99.9033
2025-08-28,erc1155,11,720,720,1440,692451,0.00207957,0.2080,-0.99792043,-99.7920
2025-08-28,erc1155,12,714,1060,1774,444140,0.00399424,0.3994,-0.99600576,-99.6006
2025-08-28,erc1155,13,3370,3370,6740,648943,0.01038612,1.0386,-0.98961388,-98.9614
2025-08-28,erc1155,14,269,269,538,31500,0.01707937,1.7079,-0.98292063,-98.2921
2025-08-28,erc1155,16,3320,3320,6640,626260,0.01060263,1.0603,-0.98939737,-98.9397
2025-08-28,erc1155,17,199,870,1069,522584,0.00204560,0.2046,-0.99795440,-99.7954
2025-08-28,erc1155,18,2187,5500,7687,706912,0.01087406,1.0874,-0.98912594,-98.9126
2025-08-28,erc1155,19,248,248,496,445200,0.00111411,0.1114,-0.99888589,-99.8886
2025-08-28,erc1155,20,1770,1240,3010,619080,0.00486205,0.4862,-0.99513795,-99.5138
2025-08-28,erc1155,22,302,302,604,641539,0.00094149,0.0941,-0.99905851,-99.9059
2025-08-28,erc1155,23,5757,20304,26061,741286,0.03515647,3.5156,-0.96484353,-96.4844
2025-08-28,erc1155,24,94,94,188,32550,0.00577573,0.5776,-0.99422427,-99.4224
2025-08-28,erc1155,25,3143,3143,6286,1213275,0.00518102,0.5181,-0.99481898,-99.4819
2025-08-28,erc1155,27,8258,8258,16516,1435061,0.01150892,1.1509,-0.98849108,-98.8491
2025-08-28,erc1155,28,196,196,392,29400,0.01333333,1.3333,-0.98666667,-98.6667
2025-08-28,erc1155,29,669,669,1338,1432200,0.00093423,0.0934,-0.99906577,-99.9066
2025-08-28,erc1155,3,87,87,174,165356,0.00105228,0.1052,-0.99894772,-99.8948
2025-08-28,erc1155,4,92,92,184,238409,0.00077178,0.0772,-0.99922822,-99.9228
2025-08-28,erc1155,5,68,68,136,38010,0.00357801,0.3578,-0.99642199,-99.6422
2025-08-28,erc1155,6,151,207,358,445200,0.00080413,0.0804,-0.99919587,-99.9196
2025-08-28,erc1155,7,36,36,72,33663,0.00213885,0.2139,-0.99786115,-99.7861
2025-08-28,erc1155,8,1,1,2,26775,0.00007470,0.0075,-0.99992530,-99.9925
2025-08-28,erc1155,9,5057,12718,17775,308553,0.05760761,5.7608,-0.94239239,-94.2392
2025-08-29,erc1155,10,13,13,26,33075,0.00078609,0.0786,-0.99921391,-99.9214
2025-08-29,erc1155,11,18,18,36,692451,0.00005199,0.0052,-0.99994801,-99.9948
2025-08-29,erc1155,12,1391,1422,2813,444140,0.00633359,0.6334,-0.99366641,-99.3666
2025-08-29,erc1155,13,741,741,1482,648943,0.00228371,0.2284,-0.99771629,-99.7716
2025-08-29,erc1155,14,50,50,100,31500,0.00317460,0.3175,-0.99682540,-99.6825
2025-08-29,erc1155,16,115,115,230,626260,0.00036726,0.0367,-0.99963274,-99.9633
2025-08-29,erc1155,17,1893,1893,3786,522584,0.00724477,0.7245,-0.99275523,-99.2755
2025-08-29,erc1155,18,1893,222,2115,706912,0.00299189,0.2992,-0.99700811,-99.7008
2025-08-29,erc1155,19,850,850,1700,445200,0.00381851,0.3819,-0.99618149,-99.6181
2025-08-29,erc1155,20,3005,14752,17757,619080,0.02868288,2.8683,-0.97131712,-97.1317
2025-08-29,erc1155,22,1766,1804,3570,641539,0.00556474,0.5565,-0.99443526,-99.4435
2025-08-29,erc1155,23,2523,16686,19209,741286,0.02591308,2.5913,-0.97408692,-97.4087
2025-08-29,erc1155,24,14,14,28,32550,0.00086022,0.0860,-0.99913978,-99.9140
2025-08-29,erc1155,25,1669,1669,3338,1213275,0.00275123,0.2751,-0.99724877,-99.7249
2025-08-29,erc1155,27,1940,1940,3880,1435061,0.00270372,0.2704,-0.99729628,-99.7296
2025-08-29,erc1155,28,67,67,134,29400,0.00455782,0.4558,-0.99544218,-99.5442
2025-08-29,erc1155,29,218,331,549,1432200,0.00038333,0.0383,-0.99961667,-99.9617
2025-08-29,erc1155,3,991,988,1979,165356,0.01196812,1.1968,-0.98803188,-98.8032
2025-08-29,erc1155,4,305,318,623,238409,0.00261316,0.2613,-0.99738684,-99.7387
2025-08-29,erc1155,5,17,17,34,38010,0.00089450,0.0895,-0.99910550,-99.9105
2025-08-29,erc1155,6,254,274,528,445200,0.00118598,0.1186,-0.99881402,-99.8814
2025-08-29,erc1155,7,18,18,36,33663,0.00106942,0.1069,-0.99893058,-99.8931
2025-08-29,erc1155,8,42,42,84,26775,0.00313725,0.3137,-0.99686275,-99.6863
2025-08-29,erc1155,9,3181,2794,5975,308553,0.01936458,1.9365,-0.98063542,-98.0635
2025-08-30,erc1155,10,38,38,76,33075,0.00229781,0.2298,-0.99770219,-99.7702
2025-08-30,erc1155,11,341,341,682,692451,0.00098491,0.0985,-0.99901509,-99.9015
2025-08-30,erc1155,12,1177,1177,2354,444140,0.00530013,0.5300,-0.99469987,-99.4700
2025-08-30,erc1155,13,589,589,1178,648943,0.00181526,0.1815,-0.99818474,-99.8185
2025-08-30,erc1155,14,268,247,515,31500,0.01634921,1.6349,-0.98365079,-98.3651
2025-08-30,erc1155,16,2731,2731,5462,626260,0.00872162,0.8722,-0.99127838,-99.1278
2025-08-30,erc1155,17,247,247,494,522584,0.00094530,0.0945,-0.99905470,-99.9055
2025-08-30,erc1155,18,1839,1131,2970,706912,0.00420137,0.4201,-0.99579863,-99.5799
2025-08-30,erc1155,19,91,91,182,445200,0.00040881,0.0409,-0.99959119,-99.9591
2025-08-30,erc1155,20,755,19328,20083,619080,0.03244007,3.2440,-0.96755993,-96.7560
2025-08-30,erc1155,22,2989,9253,12242,641539,0.01908224,1.9082,-0.98091776,-98.0918
2025-08-30,erc1155,23,9666,3778,13444,741286,0.01813605,1.8136,-0.98186395,-98.1864
2025-08-30,erc1155,24,87,87,174,32550,0.00534562,0.5346,-0.99465438,-99.4654
2025-08-30,erc1155,25,5924,7810,13734,1213275,0.01131977,1.1320,-0.98868023,-98.8680
2025-08-30,erc1155,27,1346,1346,2692,1435061,0.00187588,0.1876,-0.99812412,-99.8124
2025-08-30,erc1155,28,26,26,52,29400,0.00176871,0.1769,-0.99823129,-99.8231
2025-08-30,erc1155,29,273,310,583,1432200,0.00040707,0.0407,-0.99959293,-99.9593
2025-08-30,erc1155,3,370,373,743,165356,0.00449334,0.4493,-0.99550666,-99.5507
2025-08-30,erc1155,4,475,5710,6185,238409,0.02594281,2.5943,-0.97405719,-97.4057
2025-08-30,erc1155,5,13,13,26,38010,0.00068403,0.0684,-0.99931597,-99.9316
2025-08-30,erc1155,6,1476,1536,3012,445200,0.00676550,0.6765,-0.99323450,-99.3235
2025-08-30,erc1155,7,29,29,58,33663,0.00172296,0.1723,-0.99827704,-99.8277
2025-08-30,erc1155,9,801,798,1599,308553,0.00518225,0.5182,-0.99481775,-99.4818
2025-08-31,erc1155,10,45,45,90,33075,0.00272109,0.2721,-0.99727891,-99.7279
2025-08-31,erc1155,11,537,537,1074,692451,0.00155101,0.1551,-0.99844899,-99.8449
2025-08-31,erc1155,12,1169,302,1471,444140,0.00331202,0.3312,-0.99668798,-99.6688
2025-08-31,erc1155,13,1386,1386,2772,648943,0.00427156,0.4272,-0.99572844,-99.5728
2025-08-31,erc1155,14,800,821,1621,31500,0.05146032,5.1460,-0.94853968,-94.8540
2025-08-31,erc1155,16,3240,3240,6480,626260,0.01034714,1.0347,-0.98965286,-98.9653
2025-08-31,erc1155,17,1719,592,2311,522584,0.00442226,0.4422,-0.99557774,-99.5578
2025-08-31,erc1155,18,6925,629,7554,706912,0.01068591,1.0686,-0.98931409,-98.9314
2025-08-31,erc1155,19,1679,1679,3358,445200,0.00754268,0.7543,-0.99245732,-99.2457
2025-08-31,erc1155,20,9914,4214,14128,619080,0.02282096,2.2821,-0.97717904,-97.7179
2025-08-31,erc1155,22,8115,2092,10207,641539,0.01591018,1.5910,-0.98408982,-98.4090
2025-08-31,erc1155,23,18336,18024,36360,741286,0.04904989,4.9050,-0.95095011,-95.0950
2025-08-31,erc1155,24,421,421,842,32550,0.02586790,2.5868,-0.97413210,-97.4132
2025-08-31,erc1155,25,44987,19252,64239,1213275,0.05294678,5.2947,-0.94705322,-94.7053
2025-08-31,erc1155,27,7959,7959,15918,1435061,0.01109221,1.1092,-0.98890779,-98.8908
2025-08-31,erc1155,28,1005,1005,2010,29400,0.06836735,6.8367,-0.93163265,-93.1633
2025-08-31,erc1155,29,6849,6849,13698,1432200,0.00956431,0.9564,-0.99043569,-99.0436
2025-08-31,erc1155,3,5070,1441,6511,165356,0.03937565,3.9376,-0.96062435,-96.0624
2025-08-31,erc1155,4,2728,815,3543,238409,0.01486102,1.4861,-0.98513898,-98.5139
2025-08-31,erc1155,5,16,16,32,38010,0.00084188,0.0842,-0.99915812,-99.9158
2025-08-31,erc1155,6,5918,5918,11836,445200,0.02658580,2.6586,-0.97341420,-97.3414
2025-08-31,erc1155,7,31,31,62,33663,0.00184178,0.1842,-0.99815822,-99.8158
2025-08-31,erc1155,8,8,8,16,26775,0.00059757,0.0598,-0.99940243,-99.9402
2025-08-31,erc1155,9,2175,326,2501,308553,0.00810558,0.8106,-0.99189442,-99.1894
2025-09-01,erc1155,10,213,213,426,33075,0.01287982,1.2880,-0.98712018,-98.7120
2025-09-01,erc1155,11,328,328,656,692451,0.00094736,0.0947,-0.99905264,-99.9053
2025-09-01,erc1155,12,3377,1321,4698,444140,0.01057775,1.0578,-0.98942225,-98.9422
2025-09-01,erc1155,13,611,611,1222,648943,0.00188306,0.1883,-0.99811694,-99.8117
2025-09-01,erc1155,14,74,74,148,31500,0.00469841,0.4698,-0.99530159,-99.5302
2025-09-01,erc1155,16,292,292,584,626260,0.00093252,0.0933,-0.99906748,-99.9067
2025-09-01,erc1155,17,1362,475,1837,522584,0.00351522,0.3515,-0.99648478,-99.6485
2025-09-01,erc1155,18,7359,3098,10457,706912,0.01479251,1.4793,-0.98520749,-98.5207
2025-09-01,erc1155,19,444,380,824,445200,0.00185085,0.1851,-0.99814915,-99.8149
2025-09-01,erc1155,20,4779,4494,9273,619080,0.01497868,1.4979,-0.98502132,-98.5021
2025-09-01,erc1155,22,6093,4647,10740,641539,0.01674099,1.6741,-0.98325901,-98.3259
2025-09-01,erc1155,23,4079,3932,8011,741286,0.01080690,1.0807,-0.98919310,-98.9193
2025-09-01,erc1155,24,29,28,57,32550,0.00175115,0.1751,-0.99824885,-99.8249
2025-09-01,erc1155,25,15142,25983,41125,1213275,0.03389586,3.3896,-0.96610414,-96.6104
2025-09-01,erc1155,27,4806,4806,9612,1435061,0.00669797,0.6698,-0.99330203,-99.3302
2025-09-01,erc1155,28,23,23,46,29400,0.00156463,0.1565,-0.99843537,-99.8435
2025-09-01,erc1155,29,2685,2685,5370,1432200,0.00374948,0.3749,-0.99625052,-99.6251
2025-09-01,erc1155,3,322,322,644,165356,0.00389463,0.3895,-0.99610537,-99.6105
2025-09-01,erc1155,4,2569,1251,3820,238409,0.01602289,1.6023,-0.98397711,-98.3977
2025-09-01,erc1155,5,255,255,510,38010,0.01341752,1.3418,-0.98658248,-98.6582
2025-09-01,erc1155,6,165,165,330,445200,0.00074124,0.0741,-0.99925876,-99.9259
2025-09-01,erc1155,7,178,178,356,33663,0.01057541,1.0575,-0.98942459,-98.9425
2025-09-01,erc1155,8,5,5,10,26775,0.00037348,0.0373,-0.99962652,-99.9627
2025-09-01,erc1155,9,466,449,915,308553,0.00296545,0.2965,-0.99703455,-99.7035
2025-09-02,erc1155,10,69,69,138,33075,0.00417234,0.4172,-0.99582766,-99.5828
2025-09-02,erc1155,11,59,59,118,692451,0.00017041,0.0170,-0.99982959,-99.9830
2025-09-02,erc1155,12,1836,2645,4481,444140,0.01008916,1.0089,-0.98991084,-98.9911
2025-09-02,erc1155,13,441,441,882,648943,0.00135913,0.1359,-0.99864087,-99.8641
2025-09-02,erc1155,14,206,206,412,31500,0.01307937,1.3079,-0.98692063,-98.6921
2025-09-02,erc1155,16,291,291,582,626260,0.00092933,0.0929,-0.99907067,-99.9071
2025-09-02,erc1155,17,2298,2232,4530,522584,0.00866846,0.8668,-0.99133154,-99.1332
2025-09-02,erc1155,18,2755,3694,6449,706912,0.00912278,0.9123,-0.99087722,-99.0877
2025-09-02,erc1155,19,1598,1662,3260,445200,0.00732255,0.7323,-0.99267745,-99.2677
2025-09-02,erc1155,20,4581,4846,9427,619080,0.01522743,1.5227,-0.98477257,-98.4773
2025-09-02,erc1155,22,3306,3405,6711,641539,0.01046078,1.0461,-0.98953922,-98.9539
2025-09-02,erc1155,23,5108,7668,12776,741286,0.01723491,1.7235,-0.98276509,-98.2765
2025-09-02,erc1155,24,2,3,5,32550,0.00015361,0.0154,-0.99984639,-99.9846
2025-09-02,erc1155,25,6038,7544,13582,1213275,0.01119449,1.1194,-0.98880551,-98.8806
2025-09-02,erc1155,27,1986,1986,3972,1435061,0.00276783,0.2768,-0.99723217,-99.7232
2025-09-02,erc1155,28,307,307,614,29400,0.02088435,2.0884,-0.97911565,-97.9116
2025-09-02,erc1155,29,1716,1716,3432,1432200,0.00239631,0.2396,-0.99760369,-99.7604
2025-09-02,erc1155,3,931,931,1862,165356,0.01126055,1.1261,-0.98873945,-98.8739
2025-09-02,erc1155,4,3167,1670,4837,238409,0.02028866,2.0289,-0.97971134,-97.9711
2025-09-02,erc1155,5,26,26,52,38010,0.00136806,0.1368,-0.99863194,-99.8632
2025-09-02,erc1155,6,3560,3560,7120,445200,0.01599281,1.5993,-0.98400719,-98.4007
2025-09-02,erc1155,7,37,37,74,33663,0.00219826,0.2198,-0.99780174,-99.7802
2025-09-02,erc1155,8,3,3,6,26775,0.00022409,0.0224,-0.99977591,-99.9776
2025-09-02,erc1155,9,748,765,1513,308553,0.00490353,0.4904,-0.99509647,-99.5096
2025-09-03,erc1155,10,6,6,12,33075,0.00036281,0.0363,-0.99963719,-99.9637
2025-09-03,erc1155,11,85,85,170,692451,0.00024550,0.0246,-0.99975450,-99.9754
2025-09-03,erc1155,12,1138,694,1832,444140,0.00412483,0.4125,-0.99587517,-99.5875
2025-09-03,erc1155,13,891,891,1782,648943,0.00274600,0.2746,-0.99725400,-99.7254
2025-09-03,erc1155,14,158,158,316,31500,0.01003175,1.0032,-0.98996825,-98.9968
2025-09-03,erc1155,16,674,674,1348,626260,0.00215246,0.2152,-0.99784754,-99.7848
2025-09-03,erc1155,17,648,1151,1799,522584,0.00344251,0.3443,-0.99655749,-99.6557
2025-09-03,erc1155,18,668,890,1558,706912,0.00220395,0.2204,-0.99779605,-99.7796
2025-09-03,erc1155,19,661,1240,1901,445200,0.00426999,0.4270,-0.99573001,-99.5730
2025-09-03,erc1155,20,2000,1780,3780,619080,0.00610583,0.6106,-0.99389417,-99.3894
2025-09-03,erc1155,22,2153,2178,4331,641539,0.00675095,0.6751,-0.99324905,-99.3249
2025-09-03,erc1155,23,2224,4284,6508,741286,0.00877934,0.8779,-0.99122066,-99.1221
2025-09-03,erc1155,24,8,8,16,32550,0.00049155,0.0492,-0.99950845,-99.9508
2025-09-03,erc1155,25,5061,5007,10068,1213275,0.00829820,0.8298,-0.99170180,-99.1702
2025-09-03,erc1155,27,3545,3545,7090,1435061,0.00494056,0.4941,-0.99505944,-99.5059
2025-09-03,erc1155,28,63,63,126,29400,0.00428571,0.4286,-0.99571429,-99.5714
2025-09-03,erc1155,29,5788,5788,11576,1432200,0.00808267,0.8083,-0.99191733,-99.1917
2025-09-03,erc1155,3,260,260,520,165356,0.00314473,0.3145,-0.99685527,-99.6855
2025-09-03,erc1155,4,787,1791,2578,238409,0.01081335,1.0813,-0.98918665,-98.9187
2025-09-03,erc1155,5,23,23,46,38010,0.00121021,0.1210,-0.99878979,-99.8790
2025-09-03,erc1155,6,1724,1894,3618,445200,0.00812668,0.8127,-0.99187332,-99.1873
2025-09-03,erc1155,7,23,23,46,33663,0.00136649,0.1366,-0.99863351,-99.8634
2025-09-03,erc1155,8,2,2,4,26775,0.00014939,0.0149,-0.99985061,-99.9851
2025-09-03,erc1155,9,433,278,711,308553,0.00230430,0.2304,-0.99769570,-99.7696
2025-09-04,erc1155,10,27,27,54,33075,0.00163265,0.1633,-0.99836735,-99.8367
2025-09-04,erc1155,11,405,405,810,692451,0.00116976,0.1170,-0.99883024,-99.8830
2025-09-04,erc1155,12,890,1334,2224,444140,0.00500743,0.5007,-0.99499257,-99.4993
2025-09-04,erc1155,13,226,226,452,648943,0.00069652,0.0697,-0.99930348,-99.9303
2025-09-04,erc1155,14,30,30,60,31500,0.00190476,0.1905,-0.99809524,-99.8095
2025-09-04,erc1155,16,197,197,394,626260,0.00062913,0.0629,-0.99937087,-99.9371
2025-09-04,erc1155,17,1036,589,1625,522584,0.00310955,0.3110,-0.99689045,-99.6890
2025-09-04,erc1155,18,13405,12422,25827,706912,0.03653496,3.6535,-0.96346504,-96.3465
2025-09-04,erc1155,19,417,418,835,445200,0.00187556,0.1876,-0.99812444,-99.8124
2025-09-04,erc1155,20,2242,4938,7180,619080,0.01159785,1.1598,-0.98840215,-98.8402
2025-09-04,erc1155,22,317,317,634,641539,0.00098825,0.0988,-0.99901175,-99.9012
2025-09-04,erc1155,23,1909,5542,7451,741286,0.01005145,1.0051,-0.98994855,-98.9949
2025-09-04,erc1155,24,15,15,30,32550,0.00092166,0.0922,-0.99907834,-99.9078
2025-09-04,erc1155,25,8649,9491,18140,1213275,0.01495127,1.4951,-0.98504873,-98.5049
2025-09-04,erc1155,27,3344,3344,6688,1435061,0.00466043,0.4660,-0.99533957,-99.5340
2025-09-04,erc1155,28,61,61,122,29400,0.00414966,0.4150,-0.99585034,-99.5850
2025-09-04,erc1155,29,2497,2497,4994,1432200,0.00348694,0.3487,-0.99651306,-99.6513
2025-09-04,erc1155,3,199,199,398,165356,0.00240693,0.2407,-0.99759307,-99.7593
2025-09-04,erc1155,4,1542,2928,4470,238409,0.01874929,1.8749,-0.98125071,-98.1251
2025-09-04,erc1155,5,33,33,66,38010,0.00173639,0.1736,-0.99826361,-99.8264
2025-09-04,erc1155,6,990,990,1980,445200,0.00444744,0.4447,-0.99555256,-99.5553
2025-09-04,erc1155,7,27,27,54,33663,0.00160414,0.1604,-0.99839586,-99.8396
2025-09-04,erc1155,8,10,10,20,26775,0.00074697,0.0747,-0.99925303,-99.9253
2025-09-04,erc1155,9,6000,4912,10912,308553,0.03536508,3.5365,-0.96463492,-96.4635
2025-09-05,erc1155,10,60,60,120,33075,0.00362812,0.3628,-0.99637188,-99.6372
2025-09-05,erc1155,11,169,169,338,692451,0.00048812,0.0488,-0.99951188,-99.9512
2025-09-05,erc1155,12,676,1485,2161,444140,0.00486558,0.4866,-0.99513442,-99.5134
2025-09-05,erc1155,13,314,314,628,648943,0.00096773,0.0968,-0.99903227,-99.9032
2025-09-05,erc1155,14,142,142,284,31500,0.00901587,0.9016,-0.99098413,-99.0984
2025-09-05,erc1155,16,264,264,528,626260,0.00084310,0.0843,-0.99915690,-99.9157
2025-09-05,erc1155,17,181,629,810,522584,0.00154999,0.1550,-0.99845001,-99.8450
2025-09-05,erc1155,18,4258,4165,8423,706912,0.01191520,1.1915,-0.98808480,-98.8085
2025-09-05,erc1155,19,553,553,1106,445200,0.00248428,0.2484,-0.99751572,-99.7516
2025-09-05,erc1155,20,865,3589,4454,619080,0.00719455,0.7195,-0.99280545,-99.2805
2025-09-05,erc1155,22,669,669,1338,641539,0.00208561,0.2086,-0.99791439,-99.7914
2025-09-05,erc1155,23,739,5049,5788,741286,0.00780805,0.7808,-0.99219195,-99.2192
2025-09-05,erc1155,24,33,33,66,32550,0.00202765,0.2028,-0.99797235,-99.7972
2025-09-05,erc1155,25,4353,4921,9274,1213275,0.00764377,0.7644,-0.99235623,-99.2356
2025-09-05,erc1155,27,2184,2184,4368,1435061,0.00304377,0.3044,-0.99695623,-99.6956
2025-09-05,erc1155,28,11,11,22,29400,0.00074830,0.0748,-0.99925170,-99.9252
2025-09-05,erc1155,29,1444,1444,2888,1432200,0.00201648,0.2016,-0.99798352,-99.7984
2025-09-05,erc1155,3,211,211,422,165356,0.00255207,0.2552,-0.99744793,-99.7448
2025-09-05,erc1155,4,426,2297,2723,238409,0.01142155,1.1422,-0.98857845,-98.8578
2025-09-05,erc1155,5,16,16,32,38010,0.00084188,0.0842,-0.99915812,-99.9158
2025-09-05,erc1155,6,2947,2947,5894,445200,0.01323899,1.3239,-0.98676101,-98.6761
2025-09-05,erc1155,7,18,18,36,33663,0.00106942,0.1069,-0.99893058,-99.8931
2025-09-05,erc1155,8,23,23,46,26775,0.00171802,0.1718,-0.99828198,-99.8282
2025-09-05,erc1155,9,612,612,1224,308553,0.00396690,0.3967,-0.99603310,-99.6033
2025-09-06,erc1155,10,3,3,6,33075,0.00018141,0.0181,-0.99981859,-99.9819
2025-09-06,erc1155,11,3922,3922,7844,692451,0.01132788,1.1328,-0.98867212,-98.8672
2025-09-06,erc1155,12,443,493,936,444140,0.00210744,0.2107,-0.99789256,-99.7893
2025-09-06,erc1155,13,695,695,1390,648943,0.00214194,0.2142,-0.99785806,-99.7858
2025-09-06,erc1155,14,9,9,18,31500,0.00057143,0.0571,-0.99942857,-99.9429
2025-09-06,erc1155,16,727,727,1454,626260,0.00232172,0.2322,-0.99767828,-99.7678
2025-09-06,erc1155,17,345,345,690,522584,0.00132036,0.1320,-0.99867964,-99.8680
2025-09-06,erc1155,18,5540,3505,9045,706912,0.01279509,1.2795,-0.98720491,-98.7205
2025-09-06,erc1155,19,1670,1670,3340,445200,0.00750225,0.7502,-0.99249775,-99.2498
2025-09-06,erc1155,20,1568,2088,3656,619080,0.00590554,0.5906,-0.99409446,-99.4094
2025-09-06,erc1155,22,1021,1021,2042,641539,0.00318297,0.3183,-0.99681703,-99.6817
2025-09-06,erc1155,23,1084,1839,2923,741286,0.00394315,0.3943,-0.99605685,-99.6057
2025-09-06,erc1155,24,21,21,42,32550,0.00129032,0.1290,-0.99870968,-99.8710
2025-09-06,erc1155,25,4370,5513,9883,1213275,0.00814572,0.8146,-0.99185428,-99.1854
2025-09-06,erc1155,27,8775,8775,17550,1435061,0.01222945,1.2229,-0.98777055,-98.7771
2025-09-06,erc1155,29,2783,2783,5566,1432200,0.00388633,0.3886,-0.99611367,-99.6114
2025-09-06,erc1155,3,1640,998,2638,165356,0.01595346,1.5953,-0.98404654,-98.4047
2025-09-06,erc1155,4,1222,424,1646,238409,0.00690410,0.6904,-0.99309590,-99.3096
2025-09-06,erc1155,6,818,818,1636,445200,0.00367475,0.3675,-0.99632525,-99.6325
2025-09-06,erc1155,7,9,9,18,33663,0.00053471,0.0535,-0.99946529,-99.9465
2025-09-06,erc1155,8,5,5,10,26775,0.00037348,0.0373,-0.99962652,-99.9627
2025-09-06,erc1155,9,152,152,304,308553,0.00098524,0.0985,-0.99901476,-99.9015
2025-09-07,erc1155,10,3,3,6,33075,0.00018141,0.0181,-0.99981859,-99.9819
2025-09-07,erc1155,11,231,231,462,692451,0.00066720,0.0667,-0.99933280,-99.9333
2025-09-07,erc1155,12,297,297,594,444140,0.00133742,0.1337,-0.99866258,-99.8663
2025-09-07,erc1155,13,17,17,34,648943,0.00005239,0.0052,-0.99994761,-99.9948
2025-09-07,erc1155,14,203,203,406,31500,0.01288889,1.2889,-0.98711111,-98.7111
2025-09-07,erc1155,16,212,212,424,626260,0.00067704,0.0677,-0.99932296,-99.9323
2025-09-07,erc1155,17,1335,2067,3402,522584,0.00650996,0.6510,-0.99349004,-99.3490
2025-09-07,erc1155,18,2848,2315,5163,706912,0.00730360,0.7304,-0.99269640,-99.2696
2025-09-07,erc1155,19,48,48,96,445200,0.00021563,0.0216,-0.99978437,-99.9784
2025-09-07,erc1155,20,462,458,920,619080,0.00148608,0.1486,-0.99851392,-99.8514
2025-09-07,erc1155,22,369,369,738,641539,0.00115036,0.1150,-0.99884964,-99.8850
2025-09-07,erc1155,23,3957,5118,9075,741286,0.01224224,1.2242,-0.98775776,-98.7758
2025-09-07,erc1155,24,27,27,54,32550,0.00165899,0.1659,-0.99834101,-99.8341
2025-09-07,erc1155,25,16071,9655,25726,1213275,0.02120377,2.1204,-0.97879623,-97.8796
2025-09-07,erc1155,27,4435,4435,8870,1435061,0.00618092,0.6181,-0.99381908,-99.3819
2025-09-07,erc1155,28,10,10,20,29400,0.00068027,0.0680,-0.99931973,-99.9320
2025-09-07,erc1155,29,222,222,444,1432200,0.00031001,0.0310,-0.99968999,-99.9690
2025-09-07,erc1155,3,434,1443,1877,165356,0.01135127,1.1351,-0.98864873,-98.8649
2025-09-07,erc1155,4,747,2246,2993,238409,0.01255406,1.2554,-0.98744594,-98.7446
2025-09-07,erc1155,5,10,10,20,38010,0.00052618,0.0526,-0.99947382,-99.9474
2025-09-07,erc1155,6,907,907,1814,445200,0.00407457,0.4075,-0.99592543,-99.5925
2025-09-07,erc1155,7,16,16,32,33663,0.00095060,0.0951,-0.99904940,-99.9049
2025-09-07,erc1155,9,1957,379,2336,308553,0.00757082,0.7571,-0.99242918,-99.2429
2025-09-08,erc1155,10,220,52,272,33075,0.00822373,0.8224,-0.99177627,-99.1776
2025-09-08,erc1155,11,30,30,60,692451,0.00008665,0.0087,-0.99991335,-99.9913
2025-09-08,erc1155,12,571,934,1505,444140,0.00338857,0.3389,-0.99661143,-99.6611
2025-09-08,erc1155,13,182,182,364,648943,0.00056091,0.0561,-0.99943909,-99.9439
2025-09-08,erc1155,14,63,63,126,31500,0.00400000,0.4000,-0.99600000,-99.6000
2025-09-08,erc1155,16,61,61,122,626260,0.00019481,0.0195,-0.99980519,-99.9805
2025-09-08,erc1155,17,1030,1799,2829,522584,0.00541348,0.5413,-0.99458652,-99.4587
2025-09-08,erc1155,18,3747,8143,11890,706912,0.01681963,1.6820,-0.98318037,-98.3180
2025-09-08,erc1155,19,120,120,240,445200,0.00053908,0.0539,-0.99946092,-99.9461
2025-09-08,erc1155,20,611,615,1226,619080,0.00198036,0.1980,-0.99801964,-99.8020
